time_interval,rate_in,limit,truck,t_react,automax
279.8500,1.2225,1.0000,0.0000,0.2000,0.2431
280.6000,1.2225,1.0000,0.0000,0.2000,1.5796
298.7000,1.2225,1.0000,0.0000,0.2000,1.8335
275.4000,1.2225,1.0000,0.0000,0.1500,0.2523
275.3000,1.2225,1.0000,0.0000,0.2000,1.0355
282.3000,1.2225,1.0000,0.0000,0.2000,1.7866
299.4500,1.2225,1.0000,0.0000,0.2000,2.7476
299.7500,1.2225,1.0000,0.0000,0.2000,-0.5684
279.9500,1.2225,1.0000,0.0000,0.2000,-0.1774
276.2500,1.2225,1.0000,0.0000,0.2000,1.3996
275.4000,1.2225,1.0000,0.0000,0.2000,0.9548
279.3500,1.2225,1.0000,0.0000,0.2000,0.2552
284.7500,1.2225,1.0000,0.0000,0.2000,0.3742
285.4000,1.2225,1.0000,0.0000,0.2000,3.8447
279.6500,1.2225,1.0000,0.0000,0.2500,1.4450
277.0000,1.2225,1.0000,0.0000,0.2000,3.7553
276.8500,1.2225,1.0000,0.0000,0.2000,2.2328
277.8500,1.2225,1.0000,0.0000,0.2000,0.4144
290.9500,1.2225,1.0000,0.0000,0.2000,0.6565
271.1500,1.2225,1.0000,0.0000,0.2500,1.2006
291.8000,1.2225,1.0000,0.0000,0.2000,-0.2636
277.4000,1.2225,1.0000,0.0000,0.2000,0.6469
293.3000,1.2225,1.0000,0.0000,0.2000,0.1858
291.4500,1.2225,1.0000,0.0000,0.2000,2.9216
277.2000,1.2225,1.0000,0.0000,0.1500,0.9729
272.1500,1.2225,1.0000,0.0000,0.2500,2.4268
276.9000,1.2225,1.0000,0.0000,0.2000,1.2444
273.1500,1.2225,1.0000,0.0000,0.2000,2.8362
275.5000,1.2225,1.0000,0.0000,0.2000,1.7475
283.5000,1.2225,1.0000,0.0000,0.3000,1.5045
276.1000,1.2225,1.0000,0.0000,0.2000,-0.0536
273.4000,1.2225,1.0000,0.0000,0.2500,0.6057
334.9000,1.2225,1.0000,1.0000,0.2000,1.0373
277.8500,1.2225,1.0000,0.0000,0.2000,-0.2688
279.3500,1.2225,1.0000,0.0000,0.2000,0.4338
278.4000,1.2225,1.0000,0.0000,0.2000,0.8068
286.3000,1.2225,1.0000,0.0000,0.2000,3.4623
278.6500,1.2225,1.0000,0.0000,0.2000,0.5998
280.7500,1.2225,1.0000,0.0000,0.2500,0.4961
271.5000,1.2225,1.0000,0.0000,0.2000,0.0996
271.2500,1.2225,1.0000,0.0000,0.2000,4.4369
276.2500,1.2225,1.0000,0.0000,0.2500,0.5302
276.4000,1.2225,1.0000,0.0000,0.2000,1.5044
281.4500,1.2225,1.0000,0.0000,0.1500,0.8832
282.6000,1.2225,1.0000,0.0000,0.2500,-0.2412
278.2000,1.2225,1.0000,0.0000,0.1500,4.7966
282.5000,1.2225,1.0000,0.0000,0.2000,0.6170
272.5000,1.2225,1.0000,0.0000,0.2000,0.6047
289.2000,1.2225,1.0000,0.0000,0.2000,1.5301
282.3500,1.2225,1.0000,0.0000,0.2000,1.4324
273.9500,1.2225,1.0000,0.0000,0.2000,0.1789
285.9000,1.2225,1.0000,0.0000,0.2000,0.1328
283.7500,1.2225,1.0000,0.0000,0.2000,-0.2943
269.9000,1.2225,1.0000,0.0000,0.2000,0.6929
278.4000,1.2225,1.0000,0.0000,0.2500,1.2833
271.2500,1.2225,1.0000,0.0000,0.2500,1.5357
282.7500,1.2225,1.0000,0.0000,0.2000,-0.5360
282.5500,1.2225,1.0000,0.0000,0.2500,0.2636
272.9000,1.2225,1.0000,0.0000,0.2000,0.2371
269.8500,1.2225,1.0000,0.0000,0.2000,0.8301
312.0500,1.2225,1.0000,0.0000,0.2000,0.1837
270.3500,1.2225,1.0000,0.0000,0.2000,4.4338
277.2000,1.2225,1.0000,0.0000,0.2000,0.8463
280.6000,1.2225,1.0000,0.0000,0.2000,1.8932
266.8000,1.2225,1.0000,0.0000,0.2000,1.6604
269.9000,1.2225,1.0000,0.0000,0.2000,1.0972
290.7000,1.2225,1.0000,0.0000,0.2000,0.2352
273.0000,1.2225,1.0000,0.0000,0.2500,2.9854
278.7000,1.2225,1.0000,0.0000,0.2000,2.2419
275.1000,1.2225,1.0000,0.0000,0.2000,0.9399
279.3500,1.2225,1.0000,0.0000,0.1500,-0.8075
274.7500,1.2225,1.0000,0.0000,0.1500,0.8359
268.1000,1.2225,1.0000,0.0000,0.2000,2.8851
287.6000,1.2225,1.0000,0.0000,0.2000,1.3324
276.5000,1.2225,1.0000,0.0000,0.2000,0.2827
273.9000,1.2225,1.0000,0.0000,0.2000,0.3084
