time_interval,rate_in,limit,truck,t_react,automax
292.3000,1.5323,0.0000,0.0000,0.2000,0.3503
300.8500,1.5323,0.0000,0.0000,0.2000,0.7473
277.5000,1.5323,0.0000,0.0000,0.2000,1.8854
302.8500,1.5323,0.0000,0.0000,0.2000,0.4594
263.3500,1.5323,0.0000,0.0000,0.2000,1.4853
260.0000,1.5323,0.0000,0.0000,0.2000,0.2299
308.3000,1.5323,0.0000,0.0000,0.2000,0.3901
254.3000,1.5323,0.0000,0.0000,0.2000,1.0287
292.9000,1.5323,0.0000,0.0000,0.2000,0.5473
275.8000,1.5323,0.0000,0.0000,0.2000,1.5097
262.0500,1.5323,0.0000,0.0000,0.2000,3.3554
270.4000,1.5323,0.0000,0.0000,0.2000,2.7459
276.8500,1.5323,0.0000,0.0000,0.2000,0.5971
261.0000,1.5323,0.0000,0.0000,0.2500,0.2407
275.9500,1.5323,0.0000,0.0000,0.2000,-0.5440
308.5500,1.5323,0.0000,0.0000,0.2500,2.4138
291.1000,1.5323,0.0000,0.0000,0.2000,1.3167
285.3000,1.5323,0.0000,0.0000,0.2000,0.1579
308.7500,1.5323,0.0000,0.0000,0.2000,0.1122
293.1000,1.5323,0.0000,0.0000,0.2500,1.2450
265.3500,1.5323,0.0000,0.0000,0.2000,0.5326
289.0000,1.5323,0.0000,0.0000,0.1500,2.0474
300.3000,1.5323,0.0000,0.0000,0.2000,2.4354
307.5500,1.5323,0.0000,0.0000,0.2000,1.0809
288.9500,1.5323,0.0000,0.0000,0.2000,0.1547
288.8000,1.5323,0.0000,0.0000,0.2000,0.3280
309.4000,1.5323,0.0000,0.0000,0.2000,-0.8088
311.5000,1.5323,0.0000,0.0000,0.1500,-0.0839
288.7500,1.5323,0.0000,0.0000,0.2000,0.2641
288.6500,1.5323,0.0000,0.0000,0.2000,1.4795
313.6000,1.5323,0.0000,0.0000,0.2000,1.7598
272.1000,1.5323,0.0000,0.0000,0.2000,0.7243
312.2000,1.5323,0.0000,0.0000,0.2000,2.1002
288.5000,1.5323,0.0000,0.0000,0.2000,1.0506
271.9500,1.5323,0.0000,0.0000,0.2000,2.9684
276.9000,1.5323,0.0000,0.0000,0.2500,-0.3786
271.9500,1.5323,0.0000,0.0000,0.2000,5.9753
312.8500,1.5323,0.0000,0.0000,0.2000,1.8952
288.4000,1.5323,0.0000,0.0000,0.2000,-0.2617
270.0000,1.5323,0.0000,0.0000,0.2000,-0.4825
288.2000,1.5323,0.0000,0.0000,0.2000,0.1163
308.5000,1.5323,0.0000,0.0000,0.2000,1.4877
285.9500,1.5323,0.0000,0.0000,0.2000,0.8193
275.0500,1.5323,0.0000,0.0000,0.1500,0.3178
